===========================================
    ANTI-ROOTKIT SCAN REPORT
===========================================
Date: 2026-06-27 10:46:14
===========================================

=== PROCESS SCAN RESULTS ===
PID		Process Name
----------------------------------------
0       	[System Process]
19508   	msedgewebview2.exe
23604   	msedgewebview2.exe
25072   	msedgewebview2.exe
25152   	msedgewebview2.exe
16544   	msedgewebview2.exe
24260   	brave.exe
14500   	brave.exe
8024    	brave.exe
16476   	brave.exe
24936   	brave.exe
14800   	brave.exe
20024   	brave.exe
4928    	RvRvpnGui.exe
26384   	Creative Cloud.exe
26548   	Creative Cloud UI Helper.exe
25908   	Creative Cloud UI Helper.exe
25992   	Creative Cloud UI Helper.exe
21044   	svchost.exe
25696   	chrome.exe
14952   	AdobeIPCBroker.exe
21060   	Creative Cloud UI Helper.exe
18588   	Adobe Desktop Service.exe
26208   	Creative Cloud Helper.exe
19480   	CoreSync.exe
10588   	CCXProcess.exe
9764    	node.exe
11172   	conhost.exe
26720   	OneDrive.Sync.Service.exe
27416   	AdobeNotificationClient.exe
25656   	RuntimeBroker.exe
21200   	AvastUI.exe
9036    	AvastUI.exe
8108    	AvastUI.exe
22292   	svchost.exe
3740    	OpenConsole.exe
22316   	powershell.exe
27088   	ShellHost.exe
19892   	UserOOBEBroker.exe
252     	svchost.exe
27296   	VsDebugConsole.exe
27060   	conhost.exe
22132   	OpenConsole.exe
10972   	WindowsTerminal.exe
2708    	Antirootkit.exe
2188    	SearchProtocolHost.exe
18372   	msedgewebview2.exe
12800   	msedgewebview2.exe
5916    	msedgewebview2.exe
12180   	msedgewebview2.exe
26888   	msedgewebview2.exe
17772   	msedgewebview2.exe
25568   	msedgewebview2.exe
=== END OF PROCESS SCAN ===
=== MEMORY SCAN RESULTS ===
Process ID	Suspicious Regions
----------------------------------------
11752   	1
8580    	1
12252   	10
11732   	2
15012   	4
16136   	1
17332   	1
16496   	1
14736   	5
18868   	27
18888   	1
19120   	1
17720   	1
20376   	1
19812   	1
5336    	1
19744   	119
7748    	1
4988    	21
20600   	1
21016   	1
12564   	2
21304   	2
23412   	1
21332   	1
15228   	2
23508   	14
24044   	1
24404   	21
23876   	26
16544   	1
14800   	1
4928    	1
25696   	2
21060   	27
9764    	1
22316   	24
17772   	1
25568   	1

Total suspicious regions: 331
=== END OF MEMORY SCAN ===
=== PE SCAN RESULTS ===
Module			RWX Sections
----------------------------------------
Antirootkit.exe         	1
=== END OF PE SCAN ===
=== IAT HOOK CHECK RESULTS ===
Module			Suspicious Entries
----------------------------------------
Antirootkit.exe         	180
KERNEL32.DLL            	1274
KERNELBASE.dll          	749
MSVCP140D.dll           	196
VCRUNTIME140D.dll       	40
VCRUNTIME140_1D.dll     	32
ucrtbased.dll           	143
sechost.dll             	308

Total suspicious IAT entries: 2922
=== END OF IAT CHECK ===
=== DRIVER SCAN RESULTS ===
Driver Name			Status
----------------------------------------
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
